logged_at,decision_time,asset,contract_ticker,close_time,spot,floor_strike,offset_pct,tau_minutes,spread,p_market,p_model_15m,raw_edge,side,decision,z_score,bp_5m,body_5m,dir_5m,vol_ratio,vol_ratio_5m,body_15m,bp_15m,dir_15m,upper_wick_15m,lower_wick_15m,atr_ratio_15m,range_ratio_15m,consec_dir_15m,stoch_k_5m,stoch_k_15m,chg_1m,chg_5m,chg_15m,vwap_dist,ema_bias,ema_bias_1h,ema20_dist_1h,ema50_dist_1h,nearest_res_dist_pct,composite_p_up,realized_vol_annual,vol_ratio_1h,bp_1h,chg_1h,dir_1h,consec_dir_1h,stoch_k_1h,stoch_cross_1h,rsi_1h,macd_hist_1h,donchian_breakout_1h,engulfing_1h,bb_pct_1h,mu6h,mu12h,mu24h,regime_z,arima_forecast_1h,stoch_k_4h,rsi_4h,chg_4h,bp_4h,liq_score,liq_bias,oi_chg_pct,ls_long_pct,fear_greed,cg_composite,kelly_fraction,bet_fraction,bet_amount,bankroll,resolved_yes,would_win,would_pnl,spot_at_expiry,price_move_pct,miss_pct,markov_regime_1h,markov_regime_15m,markov_eth_daily,markov_sol_6h,markov_sol_4h,markov_sol_1h,p_up_v2_btc,z_drift_6h,p_gbdt,autocorr1_15,autocorr1_30,hurst_exponent,ou_theta,ou_halflife,ou_mu_distance,kalman_velocity,kalman_residual,kc_pct_1h,kc_bo_1h,cvd_4h,cg_futures_delta_4h,cg_futures_ratio_4h,cg_futures_cvd_12h,vwap_hmm_state,p_up_v3,v3_agree,pup_v3_hmm_state,logged_at_p,cg_ts,cg_state,won,be,tedge,week,kc_pct_5m_r,kc_bo_5m_r,donch_brk_5m_r,donch_pos_5m_r,scross_5m_r,kalman_vel_5m_r,kalman_res_5m_r,hurst_5m_r,ou_theta_5m_r,kc_pct_15m_r,kc_bo_15m_r,donch_brk_15m_r,donch_pos_15m_r,scross_15m_r,kalman_vel_15m_r,kalman_res_15m_r,hurst_15m_r,ou_theta_15m_r,arima_15m_r,arima_1h_r,stoch_k_4h_r,rsi_4h_r,garch_r,macro_bull_r,macro_sideways_r,macro_bear_r,ms_state_r,vd_state_r,vw_ts,vwap_state_r,p_up_v3_r
2026-07-01 19:17:04.864386+00:00,2026-07-01T19:17:04.860595+00:00,BTC,KXBTC15M-26JUL011530-30,2026-07-01T19:30:00Z,60279.8263,60226.14,0.0891,12.92,0.01,0.675,0.8313,0.1563,yes,trade,-0.4697,1.0,1.0,1.0,0.243,1.0,1.0,1.0,1,0.0,0.0,0.00263,0.8466,2.0,100.0,100.0,0.0441,0.0848,0.0809,0.2684,1,1.0,1.3698,1.3383,999.0,,0.3826,1.0,0.4971,-0.0377,-1,-1.0,83.66,0.0,62.26,179.336969,0.0,0,0.9412,0.0044678,0.0019971,0.0010396,0.3486,,,,2.6004,0.8361,1.0,0.9939,0.0469,64.64,10.0,0.0,0.4808,0.0385,76.95,2000.0,0.0,0.0,-76.95,60189.32,-0.1501,-0.0611,Bull,Bull,Bear,Bull,Bull,Bull,,0.6792,0.8859,-0.0805,-0.0719,0.4948,2.6361,0.2629,-0.089,-0.0013,-0.0007,0.876,0.0,-192161.15,384500065.19,1.06702,311850460.4,,,,,2026-07-01 19:17:04.864386+00:00,2026-07-01 19:00:00+00:00,3,False,0.675,-0.675,2026-06-27/2026-07-03,0.7542606820689386,0,0,0.8480750316144444,-1,-0.00034508235623122174,-8.419772760586287e-05,0.6228043339782177,1.9322148217817954,0.5878206314674735,0,0,0.6997033789012135,-1,-0.0010057175364240093,-0.0006481178009721329,0.768641204690098,1.391006479146998,-0.00021157937705319264,-1.0881527718683821e-05,80.20005514092348,59.757556794385614,0.9969426322897301,1.992074014646777e-05,9.494341750115809e-05,0.9998851358423512,7,1,2026-07-01 19:17:04+00:00,1.0,0.5478572453207737
2026-07-01 19:32:14.702369+00:00,2026-07-01T19:32:14.696304+00:00,BTC,KXBTC15M-26JUL011545-45,2026-07-01T19:45:00Z,60149.8313,60100.72,0.0817,12.76,0.01,0.745,0.8596,0.1146,yes,trade,-0.4714,0.5,0.0,0.0,0.002,1.0,0.7952,0.0,-1,0.2048,0.0,0.002611,0.8251,1.0,54.62,79.66,0.0,0.0401,-0.1751,0.0864,-1,1.0,1.3698,1.3383,999.0,,0.3517,1.0,0.4971,-0.0377,-1,-1.0,83.66,0.0,62.26,179.336969,0.0,0,0.9412,0.0044678,0.0019971,0.0010396,0.3486,,,,2.6004,0.8361,0.0,-0.455,-0.0584,64.59,10.0,0.0,0.4493,0.0359,71.52,2000.0,1.0,1.0,24.48,60189.32,0.0657,0.1474,Bull,Bull,Bear,Bull,Bull,Bull,,0.6561,0.8401,-0.0805,-0.0719,0.4948,2.6361,0.2629,-0.089,-0.0013,-0.0007,0.876,0.0,-192007.42,384500065.19,1.06702,311850460.4,,,,,2026-07-01 19:32:14.702369+00:00,2026-07-01 19:00:00+00:00,3,True,0.745,0.255,2026-06-27/2026-07-03,0.5546411164752125,0,0,0.6947449768160949,1,0.000746959180002287,6.059496264891617e-05,0.6994403477131667,2.1698894882501563,0.5790799199165613,0,0,0.6997033789012135,0,-9.692353151883541e-05,0.00031288775270162713,0.7792904975515419,1.3754812458961287,0.00010490532925610042,-1.0881527718683821e-05,80.20005514092348,59.757556794385614,0.9969426322897301,1.992074014646777e-05,9.494341750115809e-05,0.9998851358423512,7,1,2026-07-01 19:32:14+00:00,7.0,0.5478572453207737
2026-07-02 21:54:51.972833+00:00,2026-07-02T21:54:51.964158+00:00,BTC,KXBTC15M-26JUL021800-00,2026-07-02T22:00:00Z,61512.6113,61459.03,0.0872,5.14,0.01,0.765,0.9075,0.1425,yes,trade,-1.1217,1.0,1.0,1.0,0.0,1.0,0.8676,0.0,-1,0.1324,0.0,0.001894,0.2564,1.0,82.11,44.21,0.0,0.0874,0.0581,0.0562,1,1.0,0.7204,2.041,999.0,,0.2485,1.0,1.0,0.1657,1,1.0,70.66,0.0,72.82,-22.308933,0.0,0,0.6928,-0.0001923,0.0014738,0.0010068,0.1025,,,,-0.2921,0.3629,1.0,1.0,-0.0416,62.68,18.0,1.0,0.6062,0.0485,120.87,2500.0,1.0,1.0,37.13,61573.15,0.0984,0.1857,Bull,Sideways,Sideways,Bull,Bull,Bull,,0.6119,0.8946,0.0324,0.0518,0.4834,2.9646,0.2338,0.2643,0.0007,0.002,0.5837,0.0,-52801.37,-115171292.35,0.946421,775237528.48,,,,,2026-07-02 21:54:51.972833+00:00,2026-07-02 21:00:00+00:00,3,True,0.765,0.235,2026-06-27/2026-07-03,0.9380484493954939,0,0,0.9355771648922974,1,0.0004987051688225796,1.2407311385269218e-05,0.6341927267987177,1.885737659034425,0.5482101181041634,0,0,0.35134585050627626,1,0.0003872411528944277,0.00020070786096335004,0.6584915876184841,1.7604283375350078,0.0002731183386818562,-0.00020292631075391333,98.85907271405074,66.83587830149936,0.8134737099513035,5.7089606889163105e-05,0.0004258823407881812,0.9995170280523251,1,1,,,0.4661237185467603
2026-07-04 01:21:26.529604+00:00,2026-07-04T01:21:26.516947+00:00,BTC,KXBTC15M-26JUL032130-30,2026-07-04T01:30:00Z,62483.0363,62462.17,0.0334,8.56,0.01,0.615,0.773,0.158,yes,trade,-0.1948,1.0,0.6204,1.0,0.029,1.0,0.9112,0.0888,-1,0.0,0.0888,0.002088,2.1127,1.0,20.36,16.1,0.0,0.0345,0.0518,-0.3138,-1,1.0,0.9301,1.9342,0.3237,,0.4247,1.0,0.5399,0.2761,1,2.0,85.44,1.0,74.09,35.258337,0.0,0,0.9223,0.001504,0.001087,0.0009821,0.3687,,,,0.6133,0.54,-1.0,-1.0,-0.1871,60.36,21.0,0.0,0.4104,0.0328,81.8,2500.0,0.0,0.0,-81.8,62481.28,-0.0028,0.0306,Bull,Sideways,Sideways,Bull,Bull,Bull,,0.8405,0.7553,-0.2798,0.0849,0.5083,2.4963,0.2777,0.4373,0.0009,0.0008,0.841,0.0,-48644.08,393884184.67,1.19839,487641945.71,,,,,2026-07-04 01:21:26.529604+00:00,2026-07-04 01:00:00+00:00,3,False,0.615,-0.615,2026-07-04/2026-07-10,-0.02209486376638729,-1,0,4.616911748672506e-05,-1,-0.0007015621548282488,-0.00010550490065639774,0.6121175959760103,2.334743073290238,0.11698272912644961,0,0,0.07622259696458678,0,0.00028268943978752587,0.00044004868758749666,0.584373216637557,5.377051489385253,0.00024842086433172106,0.0006600344033383206,95.10229458509002,71.76878593299722,0.6516592580600395,0.9999995081509568,4.7512398200203815e-07,1.6725051919792894e-08,5,0,,,0.5326032485505334
2026-07-04 01:31:37.813131+00:00,2026-07-04T01:31:37.800042+00:00,BTC,KXBTC15M-26JUL032145-45,2026-07-04T01:45:00Z,62464.7312,62417.23,0.0761,13.37,0.01,0.785,0.8515,0.0665,yes,trade,-0.3545,0.7013,0.2987,-1.0,0.171,1.0,0.419,0.2815,-1,0.2994,0.2815,0.002057,1.1236,1.0,20.91,16.3,0.0277,0.0552,-0.0641,-0.4097,-1,1.0,0.9301,1.9342,0.4181,,0.4254,1.0,0.5399,0.2761,1,2.0,85.44,1.0,74.09,35.258337,0.0,0,0.9223,0.001504,0.001087,0.0009821,0.3687,,,,0.6133,0.54,-1.0,-0.9904,0.0546,60.36,21.0,0.0,0.3094,0.0248,62.02,2500.0,0.0,0.0,-62.02,62453.75,-0.0176,0.0585,Bull,Sideways,Sideways,Bull,Bull,Bull,,0.8139,0.7896,-0.2798,0.0849,0.5083,2.4963,0.2777,0.4373,0.0009,0.0008,0.841,0.0,-47628.51,393884184.67,1.19839,487641945.71,,,,,2026-07-04 01:31:37.813131+00:00,2026-07-04 01:00:00+00:00,3,False,0.785,-0.785,2026-07-04/2026-07-10,0.2682451889783822,0,0,0.19935425443950383,0,0.0008775177153564769,6.44107507055434e-05,0.5352366887726551,2.1588612007777446,0.1450344307668336,0,0,0.04461307850853429,0,0.0007211878289195663,7.978326057267817e-05,0.5739571591022667,5.532851314959504,0.00024105154119666284,0.0006600344033383206,95.10229458509002,71.76878593299722,0.6516592580600395,0.9999995081509568,4.7512398200203815e-07,1.6725051919792894e-08,5,0,,,0.5326032485505334
2026-07-04 06:31:24.808056+00:00,2026-07-04T06:31:24.796429+00:00,BTC,KXBTC15M-26JUL040245-45,2026-07-04T06:45:00Z,62436.7562,62358.54,0.1254,13.59,0.01,0.845,0.9461,0.1011,yes,trade,-1.3353,1.0,1.0,1.0,0.044,1.0,0.2701,0.7299,-1,0.0,0.7299,0.001428,1.2741,1.0,55.72,34.48,0.0337,0.192,0.0366,-0.0672,1,1.0,0.2036,0.9895,0.1322,,0.1846,1.0,0.0,-0.3599,-1,-1.0,53.38,-1.0,65.38,-21.095755,0.0,-1,0.5973,-0.0003611,0.0003921,0.0005125,-0.0206,,,,0.0736,0.453,1.0,1.0,0.0289,60.02,21.0,0.0,0.6523,0.0522,130.13,2500.0,1.0,1.0,23.87,62481.28,0.0713,0.1968,Bull,Sideways,Sideways,Bull,Bull,Bull,,1.2256,0.9201,-0.2815,-0.0372,0.7777,3.3254,0.2084,-1.0939,-0.0014,-0.0007,0.4306,0.0,20181.1,61156459.3,1.058719,459880979.4,,,,,2026-07-04 06:31:24.808056+00:00,2026-07-04 06:00:00+00:00,3,True,0.845,0.155,2026-07-04/2026-07-10,0.6131536372348466,0,0,0.38710774725741676,0,0.0012034877905516756,1.347426732173666e-05,0.5816965511811562,3.9440559290074724,0.37365052182398717,0,0,0.3448310691379192,0,0.0014024287645306075,0.00022159322491655366,0.5513638098287245,2.477787452723213,0.00015236288795036787,-8.160203344044785e-05,94.20322016905298,71.06670597302681,0.66123099041504,0.9999991279752686,8.187580982454234e-07,5.326662435228529e-08,5,0,,,0.4883317141070257
2026-07-04 08:23:19.543054+00:00,2026-07-04T08:23:19.538958+00:00,BTC,KXBTC15M-26JUL040430-30,2026-07-04T08:30:00Z,62515.7663,62484.19,0.0505,6.68,0.01,0.865,0.9494,0.0844,yes,trade,-1.2123,0.5,0.0,0.0,0.01,1.0,1.0,0.0,-1,0.0,0.0,0.001209,0.8313,1.0,39.88,54.81,0.0,0.0,0.0067,0.0232,-1,1.0,0.3272,1.1737,0.0393,,0.1169,1.0,0.774,0.1233,1,2.0,55.24,1.0,62.26,-37.72947,0.0,0,0.6561,0.0002706,0.0004774,0.0005525,0.0813,,50.0,50.0,-0.0959,0.6012,1.0,1.0,-0.0271,59.84,21.0,0.0,0.6251,0.05,125.42,2500.0,1.0,1.0,19.57,62561.57,0.0733,0.1238,Bull,Sideways,Sideways,Bull,Bull,Sideways,,1.7524,0.9373,-0.1553,-0.0348,0.6603,3.3925,0.2043,0.1181,0.0008,0.0002,0.5727,0.0,15035.96,61156459.3,1.058719,459880979.4,,,,,2026-07-04 08:23:19.543054+00:00,2026-07-04 08:00:00+00:00,3,True,0.865,0.135,2026-07-04/2026-07-10,0.43934778087312676,0,0,0.43787575150299496,0,-6.785670298869941e-06,-2.2374059027322824e-06,0.6312410040291747,2.2539655354009764,0.6033355188416789,0,0,0.5475733548810674,1,0.0003100929845029851,9.871514374494594e-05,0.652767376494632,1.2830711568445474,0.00011908738179384549,-7.075947106993172e-05,98.32096280122202,74.0218184857357,0.6381492990866731,0.9999999122436559,8.775350998377728e-08,2.822981640043768e-12,5,0,,,0.4953511534530999
2026-07-04 09:49:54.175750+00:00,2026-07-04T09:49:54.171042+00:00,BTC,KXBTC15M-26JUL040600-00,2026-07-04T10:00:00Z,62429.8513,62395.49,0.0551,10.1,0.01,0.835,0.9134,0.0784,yes,trade,-0.7098,0.0,0.2229,-1.0,3.166,1.0,1.0,0.0,-1,0.0,0.0,0.001136,0.4987,1.0,25.44,29.39,0.0262,0.0782,0.0649,-0.0976,1,1.0,0.3323,1.0838,0.1039,,0.1769,1.0,0.7213,0.0228,1,3.0,56.71,0.0,62.14,-33.989534,0.0,0,0.6632,0.0001919,-0.0001725,0.0006946,0.0991,,,,-0.0959,0.6012,1.0,1.0,0.045,59.79,21.0,0.0,0.475,0.038,95.19,2500.0,1.0,1.0,18.81,62508.91,0.1266,0.1818,Sideways,Sideways,Sideways,Bull,Bull,Sideways,,1.6754,0.8946,-0.1721,-0.1921,0.5575,1.7931,0.3866,-0.0843,0.0002,-0.0002,0.6,0.0,-1549.31,-123633922.09,0.84471,278669924.97,,,,,2026-07-04 09:49:54.175750+00:00,2026-07-04 09:00:00+00:00,3,True,0.835,0.165,2026-07-04/2026-07-10,0.49309361517300243,0,0,0.2556119512322662,0,0.0005215943073062933,1.0595610831763604e-05,0.6191208908009316,2.3216797524083566,0.4272655922246035,0,0,0.4654307339059552,0,0.0009542129675469529,7.126521951572595e-05,0.5094053233436684,1.4681457189932696,0.00015080332051118291,0.00020818491428993205,94.27455051972102,70.75679494181342,0.6285682062082628,0.9999994626794284,5.293181207147904e-07,8.002456590309016e-09,5,0,,,0.48504476112365635
2026-07-04 11:16:26.022167+00:00,2026-07-04T11:16:26.005637+00:00,BTC,KXBTC15M-26JUL040730-30,2026-07-04T11:30:00Z,62479.7762,62452.53,0.0436,13.57,0.01,0.795,0.9062,0.1112,yes,trade,-0.8058,1.0,1.0,1.0,0.216,1.0,0.4387,1.0,1,0.0,0.5613,0.000888,0.584,1.0,69.97,39.45,0.0,0.0174,0.0692,0.0803,1,1.0,0.1525,0.7061,0.0603,,0.1065,1.0,0.6997,0.0446,1,1.0,29.37,0.0,41.23,-37.799588,0.0,0,0.546,-0.0003531,-9.9e-05,0.0004054,0.0027,,,,-0.0959,0.6012,1.0,1.0,0.0199,59.91,21.0,0.0,0.5422,0.0434,108.12,2500.0,0.0,0.0,-108.12,62478.58,-0.0019,0.0417,Bull,Sideways,Sideways,Bull,Bull,Sideways,,1.8726,0.8946,-0.1613,-0.2423,0.692,1.4207,0.4879,-0.0653,0.0002,0.0004,0.4773,0.0,-8797.02,-123633922.09,0.84471,278669924.97,,,,,2026-07-04 11:16:26.022167+00:00,2026-07-04 11:00:00+00:00,3,False,0.795,-0.795,2026-07-04/2026-07-10,0.8387047946351789,0,0,0.779320987654286,0,5.9789696789100464e-06,-5.3031361657007985e-06,0.558078746546885,2.08029621839658,0.33519423278596866,0,0,0.20084220956156137,-1,-0.00034440875357812675,1.8407593642071605e-05,0.5457847521829952,1.3990734476488655,0.00015128576769437319,6.482572931885585e-06,94.14496704934079,70.63519964931282,0.6094927368544277,0.9999943664863143,3.52434264224671e-06,2.1091710474938187e-06,5,0,,,0.5006449164743143
2026-07-04 11:41:46.347013+00:00,2026-07-04T11:41:46.335446+00:00,BTC,KXBTC15M-26JUL040745-45,2026-07-04T11:45:00Z,62441.6362,62424.01,0.0282,3.23,0.01,0.825,0.9225,0.0975,yes,trade,-0.8992,0.0,1.0,-1.0,0.528,1.0,0.5206,0.0,-1,0.4794,0.0,0.000872,1.237,1.0,41.74,30.17,0.0167,-0.0374,-0.0285,0.0219,1,1.0,0.1525,0.7061,0.0887,,0.1266,1.0,0.6997,0.0446,1,1.0,29.37,0.0,41.23,-37.799588,0.0,0,0.546,-0.0003531,-9.9e-05,0.0004054,0.0027,,,,-0.0959,0.6012,0.0,-0.037,-0.0341,59.94,21.0,0.0,0.557,0.0446,111.38,2500.0,1.0,1.0,23.63,62488.27,0.0747,0.1029,Bull,Sideways,Sideways,Bull,Bull,Sideways,,1.7525,0.9201,-0.1613,-0.2423,0.692,1.4207,0.4879,-0.0653,0.0002,0.0004,0.4773,0.0,-8403.59,-123633922.09,0.84471,278669924.97,,,,,2026-07-04 11:41:46.347013+00:00,2026-07-04 11:00:00+00:00,3,True,0.825,0.175,2026-07-04/2026-07-10,0.5519541423651534,0,0,0.5083086053411576,-1,4.315595590504448e-06,5.321681906238045e-06,0.6648804432609412,1.961257466571866,0.5328837930786903,0,0,0.33519962325361036,1,0.0004865183535230505,6.867066174300702e-05,0.6087339602034978,1.4813397635007444,0.0001337430117720028,6.482572931885585e-06,94.14496704934079,70.63519964931282,0.6094927368544277,0.9999943664863143,3.52434264224671e-06,2.1091710474938187e-06,5,0,,,0.5006449164743143
2026-07-05 08:32:34.176320+00:00,2026-07-05T08:32:34.162289+00:00,BTC,KXBTC15M-26JUL050445-45,2026-07-05T08:45:00Z,62931.4912,62885.54,0.0731,12.43,0.01,0.805,0.9145,0.1095,yes,trade,-0.8871,0.0,1.0,-1.0,1.147,1.0,0.8631,0.0,-1,0.1369,0.0,0.001318,0.991,1.0,57.14,68.67,0.0441,0.0312,-0.0487,0.0705,-1,1.0,0.2656,0.6764,0.0325,,0.1693,1.0,1.0,0.3778,1,2.0,51.09,1.0,41.87,-47.716757,0.0,0,0.5845,0.0004562,-0.0003506,0.0003052,0.1669,,50.0,50.0,0.4176,1.0,-1.0,-1.0,0.0111,59.6,24.0,1.0,0.5616,0.0449,112.7,2500.0,1.0,1.0,27.3,62946.01,0.0231,0.0962,Sideways,Sideways,Sideways,Bull,Bull,Sideways,,1.9832,0.9201,-0.1382,-0.1684,0.3946,1.7742,0.3907,1.4423,0.0019,0.0005,0.7038,0.0,40039.83,-272901136.54,0.778991,-48937795.34,,0.4482,0.0,,2026-07-05 08:32:34.176320+00:00,2026-07-05 08:00:00+00:00,3,True,0.805,0.1949999999999999,2026-07-04/2026-07-10,0.39102155752847195,0,0,0.6060869078284339,0,0.00025699132142603567,1.3714034187912874e-05,0.634497632150197,2.8013825247432886,0.6964436083841165,0,0,0.6602511470659369,0,0.00016893630882984653,7.372682940325645e-05,0.5524044589517253,2.538260250349991,6.772239757955172e-05,0.00012443210577082532,96.45583938165711,74.44784566943635,0.6047160734090767,0.9999998190855756,1.807690123113112e-07,1.454145078103375e-10,5,0,,,
2026-07-05 15:34:20.576960+00:00,2026-07-05T15:34:20.566195+00:00,BTC,KXBTC15M-26JUL051145-45,2026-07-05T15:45:00Z,62752.9212,62728.8,0.0385,10.66,0.01,0.735,0.8237,0.0887,yes,trade,-0.2707,0.4302,0.4302,1.0,0.324,1.0,0.9023,0.0977,-1,0.0,0.0977,0.001418,0.6809,1.0,40.31,50.38,0.0,0.0398,-0.0089,-0.1744,-1,-1.0,-0.0064,0.1741,0.0353,,0.3153,1.0,0.9096,0.0266,1,3.0,55.23,0.0,44.4,-30.328939,0.0,0,0.3882,-0.0002859,0.0001549,9.43e-05,0.0116,,,,-0.5734,0.3304,0.0,-0.1228,0.0145,59.51,24.0,1.0,0.3347,0.0268,66.89,2500.0,0.0,0.0,-66.89,62683.72,-0.1103,-0.0719,Sideways,Sideways,Sideways,Bull,Bull,Sideways,,1.2499,0.8568,-0.1761,-0.1767,0.5961,1.7647,0.3928,0.0651,-0.0,-0.0001,0.5295,0.0,-245815.18,-240088902.03,0.800088,-484728742.87,,0.4736,0.0,,2026-07-05 15:34:20.576960+00:00,2026-07-05 15:00:00+00:00,3,False,0.735,-0.735,2026-07-04/2026-07-10,0.48808936424007837,0,0,0.4362038129304931,1,0.000361479784493278,-1.849607025350506e-06,0.37133840273244123,2.9641336067051816,0.34396325900881747,0,0,0.32638849085804417,0,-0.0003482003074066791,6.345442940158211e-05,0.5486394879995788,3.234552042896767,6.163104140396297e-05,0.00012443210577082532,96.45583938165711,74.44784566943635,0.6047160734090767,0.9999998190855756,1.807690123113112e-07,1.454145078103375e-10,5,0,,,
2026-07-05 15:49:41.026952+00:00,2026-07-05T15:49:41.019688+00:00,BTC,KXBTC15M-26JUL051200-00,2026-07-05T16:00:00Z,62676.8463,62658.4,0.0294,10.32,0.01,0.675,0.7892,0.1142,yes,trade,-0.1879,0.0314,0.9686,-1.0,0.125,1.0,0.3447,0.0184,-1,0.6369,0.0184,0.00154,1.9711,1.0,14.41,21.75,-0.0142,0.0232,-0.1212,-0.2944,-1,-1.0,-0.0064,0.1741,0.1566,,0.3534,1.0,0.9096,0.0266,1,3.0,55.23,0.0,44.4,-30.328939,0.0,0,0.3882,-0.0002859,0.0001549,9.43e-05,0.0116,,,,-0.5734,0.3304,-1.0,-1.0,-0.0661,59.52,24.0,1.0,0.3513,0.0281,70.2,2500.0,1.0,1.0,33.8,62731.07,0.0865,0.116,Sideways,Sideways,Sideways,Bull,Bull,Sideways,,1.2954,0.7553,-0.1761,-0.1767,0.5961,1.7647,0.3928,0.0651,-0.0,-0.0001,0.5295,0.0,-244412.78,-240088902.03,0.800088,-484728742.87,,0.4736,0.0,,2026-07-05 15:49:41.026952+00:00,2026-07-05 15:00:00+00:00,3,True,0.675,0.3249999999999999,2026-07-04/2026-07-10,0.1844467630467253,0,0,0.14669507972146117,0,0.0006200872093975423,5.116167379023116e-05,0.5504254065302513,3.2580728871663065,0.4513382001215266,0,0,0.41262108098814193,0,0.0007114961956007008,8.73239791068835e-05,0.5142847030529258,3.527032590379234,7.1726228764413e-05,0.00012443210577082532,96.45583938165711,74.44784566943635,0.6047160734090767,0.9999998190855756,1.807690123113112e-07,1.454145078103375e-10,5,0,,,
2026-07-05 19:33:47.578301+00:00,2026-07-05T19:33:47.562671+00:00,BTC,KXBTC15M-26JUL051545-45,2026-07-05T19:45:00Z,62767.8488,62722.31,0.0726,11.21,0.01,0.765,0.8829,0.1179,yes,trade,-0.6358,0.9998,0.0002,-1.0,0.083,1.0,0.65,0.35,-1,0.0,0.35,0.001316,1.4943,1.0,56.46,72.49,0.0,0.0322,-0.1277,0.0045,-1,1.0,0.0683,0.1796,0.0006,,0.2472,1.0,0.8999,0.312,1,2.0,57.14,1.0,49.79,-20.018887,0.0,1,0.542,0.0002296,5.09e-05,-0.0002228,0.0872,,,,0.0948,0.4126,1.0,1.0,0.0045,59.37,24.0,1.0,0.5017,0.0401,100.22,2500.0,1.0,1.0,30.79,62783.99,0.0257,0.0983,Sideways,Sideways,Sideways,Bull,Sideways,Sideways,,0.9605,0.8703,-0.13,-0.1462,0.7182,1.9081,0.3633,1.1773,0.0018,0.0004,0.6208,0.0,-202825.58,-23831543.35,0.972053,-155040941.08,,0.4685,0.0,,2026-07-05 19:33:47.578301+00:00,2026-07-05 19:00:00+00:00,3,True,0.765,0.235,2026-07-04/2026-07-10,0.3900833505045756,0,0,0.6830279576686052,0,0.00021383536240527295,1.6778101099665268e-06,0.6227801538857424,1.950230421662718,0.6243579723681468,0,0,0.516806597149601,0,0.00012094857345540638,5.200431633180279e-05,0.4224427939075333,2.9001746865796374,5.0990949161615066e-05,0.00012443210577082532,96.45583938165711,74.44784566943635,0.6047160734090767,0.9999998190855756,1.807690123113112e-07,1.454145078103375e-10,5,0,,,
2026-07-06 02:04:05.514724+00:00,2026-07-06T02:04:05.500228+00:00,BTC,KXBTC15M-26JUL052215-15,2026-07-06T02:15:00Z,63593.3587,63520.59,0.1146,10.91,0.01,0.845,0.911,0.066,yes,trade,-0.6475,0.6039,0.453,1.0,0.009,1.0,0.8757,0.1243,-1,0.0,0.1243,0.003389,0.7205,1.0,30.15,46.96,0.0322,0.1378,0.1091,0.0366,1,1.0,0.7656,1.0846,999.0,,0.388,1.0,0.0545,-0.2834,-1,-1.0,71.07,-1.0,71.82,107.557284,0.0,-1,0.8937,0.0021043,0.0010418,0.0004687,0.2862,,,,1.3595,0.7493,0.0,-0.5695,-0.0464,58.68,23.0,1.0,0.4258,0.0341,85.34,2500.0,0.0,0.0,-85.34,63452.3,-0.2218,-0.1075,Bull,Bull,Sideways,Bull,Sideways,Sideways,,1.0864,0.8859,0.0973,-0.0149,0.5401,4.1794,0.1658,-1.2665,-0.0025,-0.0005,0.7697,0.0,191725.08,642439228.12,1.294366,634053802.51,,0.5503,1.0,,2026-07-06 02:04:05.514724+00:00,2026-07-06 02:00:00+00:00,3,False,0.845,-0.845,2026-07-04/2026-07-10,0.36585115620282826,0,0,0.4771774087378488,1,0.0006248489473815935,8.078255240579553e-06,0.75740661079134,1.371344395633057,0.24998812993598976,0,0,0.5690092075234143,0,-0.0005493845281312108,0.00011625744967653714,0.6358179098521333,4.014176885720626,9.35666105855185e-05,0.00012443210577082532,96.45583938165711,74.44784566943635,0.6047160734090767,0.9999998190855756,1.807690123113112e-07,1.454145078103375e-10,5,0,,,
2026-07-06 02:19:21.482428+00:00,2026-07-06T02:19:21.477727+00:00,BTC,KXBTC15M-26JUL052230-30,2026-07-06T02:30:00Z,63434.8712,63395.83,0.0616,10.65,0.01,0.765,0.8324,0.0674,yes,trade,-0.3561,0.5688,0.4312,-1.0,0.007,1.0,0.6218,0.1012,-1,0.277,0.1012,0.00324,1.1742,1.0,11.78,17.47,0.0438,0.0524,-0.2276,-0.2639,-1,1.0,0.7656,1.0846,0.1703,,0.3842,1.0,0.0545,-0.2834,-1,-1.0,71.07,-1.0,71.82,107.557284,0.0,-1,0.8937,0.0021043,0.0010418,0.0004687,0.2862,,,,1.3595,0.7493,-1.0,-1.0,-0.2164,58.69,23.0,1.0,0.2869,0.023,57.38,2500.0,1.0,1.0,17.63,63493.95,0.0931,0.1548,Bull,Bull,Sideways,Bull,Sideways,Sideways,,0.994,0.8,0.0973,-0.0149,0.5401,4.1794,0.1658,-1.2665,-0.0025,-0.0005,0.7697,0.0,413437.98,642439228.12,1.294366,634053802.51,,0.5503,1.0,,2026-07-06 02:19:21.482428+00:00,2026-07-06 02:00:00+00:00,3,True,0.765,0.235,2026-07-04/2026-07-10,0.1319744262777456,0,0,0.1111227900523321,1,0.000769101655294769,2.86344128210802e-05,0.8724041778229061,2.5293058445339502,0.3892304660967439,0,0,0.5589055724846494,1,0.0014276491147254995,0.0003167431849038921,0.6410259843897005,3.5831211370958758,9.067203990075012e-05,0.00012443210577082532,96.45583938165711,74.44784566943635,0.6047160734090767,0.9999998190855756,1.807690123113112e-07,1.454145078103375e-10,5,0,,,
